,Unnamed: 0,BaseDateTime_x,fenzhong,index,MMSI,BaseDateTime_y,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
285,285,2019-02-02 04:45:01.000000,2019-02-02 04:45,,304604000,,33.12339777611187,-78.13976879832461,12.54546451652467,237.5465494874172,238.9087178423364,,,,,,,,,,
286,286,2019-02-02 04:46:01.000000,2019-02-02 04:46,,304604000,,33.12163349959798,-78.14314280862217,12.54900387053978,237.4400201850097,238.8821397611709,,,,,,,,,,
287,287,2019-02-02 04:47:01.000000,2019-02-02 04:47,,304604000,,33.11988572391241,-78.14648653508794,12.55156982081708,237.3400210581608,238.8529792104898,,,,,,,,,,
288,288,2019-02-02 04:48:00.999999,2019-02-02 04:48,,304604000,,33.1181523053514,-78.14980424158043,12.55322999081979,237.2469603030952,238.8214853772482,,,,,,,,,,
289,289,2019-02-02 04:49:01.000000,2019-02-02 04:49,,304604000,,33.11643110021122,-78.15310019195802,12.55405200401112,237.1612461160379,238.7879074484017,,,,,,,,,,
290,290,2019-02-02 04:50:01.000000,2019-02-02 04:50,,304604000,,33.11471996478809,-78.15637865007916,12.55410348385429,237.0832866932138,238.7524946109054,,,,,,,,,,
291,291,2019-02-02 04:51:01.000000,2019-02-02 04:51,,304604000,,33.11301675537828,-78.15964387980233,12.5534520538125,237.0134902308476,238.7154960517149,,,,,,,,,,
292,292,2019-02-02 04:52:01.000000,2019-02-02 04:52,,304604000,,33.11131932827804,-78.16290014498594,12.55216533734898,236.9522649251643,238.6771609577854,,,,,,,,,,
293,293,2019-02-02 04:53:01.000000,2019-02-02 04:53,,304604000,,33.1096255397836,-78.16615170948845,12.55031095792695,236.9000189723886,238.6377385160723,,,,,,,,,,
294,294,2019-02-02 04:54:01.000000,2019-02-02 04:54,,304604000,,33.10793324619123,-78.16940283716826,12.54795653900961,236.8571605687456,238.5974779135309,,,,,,,,,,
295,295,2019-02-02 04:55:01.000001,2019-02-02 04:55,,304604000,,33.10624030379717,-78.17265779188386,12.54516970406018,236.8240979104599,238.5566283371166,,,,,,,,,,
296,296,2019-02-02 04:56:01.000000,2019-02-02 04:56,,304604000,,33.10454456889767,-78.17592083749365,12.54201807654188,236.8012391937565,238.5154389737847,,,,,,,,,,
297,297,2019-02-02 04:57:01.000000,2019-02-02 04:57,,304604000,,33.10284389778898,-78.17919623785609,12.53856927991792,236.7889926148603,238.4741590104906,,,,,,,,,,
298,298,2019-02-02 04:58:01.000000,2019-02-02 04:58,,304604000,,33.10113614676734,-78.18248825682959,12.53489093765151,236.7877663699959,238.4330376341895,,,,,,,,,,
299,299,2019-02-02 04:59:01.000001,2019-02-02 04:59,,304604000,,33.099419172129,-78.18580115827262,12.53105067320587,236.7979686553884,238.3923240318369,,,,,,,,,,
300,300,2019-02-02 05:00:01.000000,2019-02-02 05:00,,304604000,,33.09769083017024,-78.18913920604366,12.52711611004423,236.8200076672627,238.3522673903882,,,,,,,,,,
301,301,2019-02-02 05:01:01.000000,2019-02-02 05:01,,304604000,,33.09594897718726,-78.19250666400104,12.52315487162978,236.8542916018435,238.3131168967986,,,,,,,,,,
302,302,2019-02-02 05:02:01.000000,2019-02-02 05:02,,304604000,,33.09419146947634,-78.1959077960033,12.51923458142574,236.9012286553557,238.2751217380235,,,,,,,,,,
303,303,2019-02-02 05:03:01.000000,2019-02-02 05:03,,304604000,,33.09241616333372,-78.19934686590884,12.51542286289534,236.9612270240242,238.2385311010183,,,,,,,,,,
304,304,2019-02-02 05:04:00.999999,2019-02-02 05:04,,304604000,,33.09062091505565,-78.20282813757608,12.51178733950178,237.0346949040738,238.2035941727382,,,,,,,,,,
305,305,2019-02-02 05:05:01.000000,2019-02-02 05:05,,304604000,,33.0888035809384,-78.2063558748635,12.50839563470829,237.1220404917294,238.1705601401387,,,,,,,,,,
306,306,2019-02-02 05:06:01.000000,2019-02-02 05:06,,304604000,,33.08696201727817,-78.2099343416295,12.50531537197806,237.2236719832157,238.1396781901751,,,,,,,,,,
307,307,2019-02-02 05:07:01.000000,2019-02-02 05:07,,304604000,,33.08509408037124,-78.21356780173255,12.50261417477433,237.3399975747578,238.1111975098027,,,,,,,,,,
308,308,2019-02-02 05:08:00.999999,2019-02-02 05:08,,304604000,,33.08319762651386,-78.21726051903107,12.50035966656031,237.4714254625805,238.0853672859769,,,,,,,,,,
309,309,2019-02-02 05:09:00.999999,2019-02-02 05:09,,304604000,,33.08127051200229,-78.22101675738355,12.4986194707992,237.6183638429086,238.0624367056531,,,,,,,,,,
310,310,2019-02-02 05:10:01.000000,2019-02-02 05:10,,304604000,,33.07931059313275,-78.22484078064835,12.49746121095423,237.7812209119669,238.0426549557865,,,,,,,,,,
311,311,2019-02-02 05:11:01.000000,2019-02-02 05:11,,304604000,,33.0773157262015,-78.22873685268397,12.49695251048861,237.9604048659804,238.0262712233326,,,,,,,,,,
312,312,2019-02-02 05:12:01.000000,2019-02-02 05:12,,304604000,,33.07528376750479,-78.23270923734881,12.49716099286555,238.1563239011737,238.0135346952466,,,,,,,,,,
313,313,2019-02-02 05:13:01.000000,2019-02-02 05:13,,304604000,,33.07321257333888,-78.23676219850135,12.49815428154828,238.369386213772,238.004694558484,,,,,,,,,,
314,314,2019-02-02 05:14:01.000000,2019-02-02 05:14,1474930.0,304604000,2019-02-02 05:14:40.000000,33.0711,-78.2409,12.5,238.6,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
315,315,2019-02-02 05:15:01.000000,2019-02-02 05:15,,304604000,,33.06896738616086,-78.24507975826953,12.50195086917602,238.8341341088019,237.9991946610388,,,,,,,,,,
316,316,2019-02-02 05:16:01.000000,2019-02-02 05:16,1483311.0,304604000,2019-02-02 05:16:59.000000,33.06693,-78.24906999999999,12.5,239.0,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
317,317,2019-02-02 05:17:01.000000,2019-02-02 05:17,,304604000,,33.06509212218648,-78.25266197092269,12.49054625852273,239.0343660774328,238.0001747657724,,,,,,,,,,
318,318,2019-02-02 05:18:01.000000,2019-02-02 05:18,,304604000,,33.0634201538457,-78.25592638266858,12.47487114133512,238.9659859101272,237.9996490520469,,,,,,,,,,
319,319,2019-02-02 05:19:01.000000,2019-02-02 05:19,,304604000,,33.06184602621716,-78.25900381334343,12.4554768026631,238.8466093584072,237.9988957887154,,,,,,,,,,
320,320,2019-02-02 05:20:01.000001,2019-02-02 05:20,,304604000,,33.06030167054037,-78.26203484105305,12.43486539673261,238.7279862825966,237.9983879056692,,,,,,,,,,
321,321,2019-02-02 05:21:01.000000,2019-02-02 05:21,,304604000,,33.05871901805482,-78.26516004390331,12.4155390777696,238.6618665430196,237.9985983328003,,,,,,,,,,
322,322,2019-02-02 05:22:01.000000,2019-02-02 05:22,1512828.0,304604000,2019-02-02 05:22:30.000001,33.05703,-78.26852,12.4,238.7,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
323,323,2019-02-02 05:23:01.000000,2019-02-02 05:23,,304604000,,33.05519147359784,-78.27220197690444,12.39196379453165,238.8821332707456,238.0020322403886,,,,,,,,,,
324,324,2019-02-02 05:24:01.000001,2019-02-02 05:24,1519771.0,304604000,2019-02-02 05:24:39.000000,33.05325999999999,-78.27608000000001,12.4,239.2,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
325,325,2019-02-02 05:25:01.000000,2019-02-02 05:25,,304604000,,33.0513132601415,-78.27998561765065,12.42950743795206,239.6123933688316,237.9914253730301,,,,,,,,,,
326,326,2019-02-02 05:26:01.000000,2019-02-02 05:26,,304604000,,33.04941371016147,-78.28379371232081,12.46834815405359,239.9943576760734,237.986833433409,,,,,,,,,,
327,327,2019-02-02 05:27:01.000000,2019-02-02 05:27,1538291.0,304604000,2019-02-02 05:27:50.000000,33.04762,-78.28739,12.5,240.2,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
328,328,2019-02-02 05:28:01.000000,2019-02-02 05:28,,304604000,,33.0459677252422,-78.29070624153239,12.51216361959276,240.1276103820094,238.0381859789757,,,,,,,,,,
329,329,2019-02-02 05:29:00.999999,2019-02-02 05:29,,304604000,,33.04440026405318,-78.29385837718095,12.50943082505749,239.852210715996,238.0825926257452,,,,,,,,,,
330,330,2019-02-02 05:30:01.000000,2019-02-02 05:30,,304604000,,33.04283794024306,-78.2970083920633,12.50061622072583,239.4930058589778,238.1079062830269,,,,,,,,,,
331,331,2019-02-02 05:31:01.000000,2019-02-02 05:31,,304604000,,33.04120107762195,-78.30031827129709,12.49453441092945,239.169200667973,238.088813293539,,,,,,,,,,
332,332,2019-02-02 05:32:01.000000,2019-02-02 05:32,1558337.0,304604000,2019-02-02 05:32:30.000000,33.03941,-78.30395,12.5,239.0,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
333,333,2019-02-02 05:33:00.999999,2019-02-02 05:33,,304604000,,33.0374219059419,-78.3079889209169,12.52248964802562,239.0678377792833,237.8405078913828,,,,,,,,,,
334,334,2019-02-02 05:34:01.000000,2019-02-02 05:34,,304604000,,33.03534149303076,-78.31221380730173,12.55412823812043,239.3080641988732,237.7067990416793,,,,,,,,,,
335,335,2019-02-02 05:35:01.000000,2019-02-02 05:35,,304604000,,33.03331033360423,-78.31632679003569,12.58370270915502,239.6192585190265,237.7196906711362,,,,,,,,,,
336,336,2019-02-02 05:36:01.000000,2019-02-02 05:36,1576546.0,304604000,2019-02-02 05:36:59.000000,33.03147,-78.32003,12.6,239.9,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
337,337,2019-02-02 05:37:01.000000,2019-02-02 05:37,,304604000,,33.0299023021046,-78.32315361493279,12.59831819995053,240.0533127163711,238.5627766689005,,,,,,,,,,
338,338,2019-02-02 05:38:01.000000,2019-02-02 05:38,1581609.0,304604000,2019-02-02 05:38:39.000000,33.02845,-78.32604,12.6,240.0,239.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
339,339,2019-02-02 05:39:01.000000,2019-02-02 05:39,,304604000,,33.02693551928961,-78.32907105254905,12.62535237434703,239.700391822392,238.9304570176234,,,,,,,,,,
340,340,2019-02-02 05:40:01.000001,2019-02-02 05:40,,304604000,,33.02533899746741,-78.33227461122563,12.66449482831301,239.2551454563496,238.5032358732153,,,,,,,,,,
341,341,2019-02-02 05:41:01.000000,2019-02-02 05:41,1593497.0,304604000,2019-02-02 05:41:18.999999,33.02368,-78.33559,12.7,238.8,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
342,342,2019-02-02 05:42:01.000000,2019-02-02 05:42,,304604000,,33.02197499322693,-78.33896754309598,12.71822604355753,238.4457118153892,237.6496058101779,,,,,,,,,,
343,343,2019-02-02 05:43:01.000000,2019-02-02 05:43,,304604000,,33.02022804697982,-78.34240156575197,12.72067317732497,238.2031063202401,237.4696816318549,,,,,,,,,,
344,344,2019-02-02 05:44:01.000001,2019-02-02 05:44,,304604000,,33.01844013196328,-78.34589739345998,12.71262713568914,238.0580261961948,237.4250487721132,,,,,,,,,,
345,345,2019-02-02 05:45:01.000000,2019-02-02 05:45,,304604000,,33.0166122188819,-78.34946035171197,12.69937365303687,237.9963141248955,237.4805285380349,,,,,,,,,,
346,346,2019-02-02 05:46:01.000000,2019-02-02 05:46,,304604000,,33.01474527844027,-78.35309576599997,12.686198463755,238.0038127879842,237.6009422367023,,,,,,,,,,
347,347,2019-02-02 05:47:01.000000,2019-02-02 05:47,,304604000,,33.01284028134302,-78.356808961816,12.67838730223034,238.0663648671032,237.7511111751975,,,,,,,,,,
348,348,2019-02-02 05:48:01.000000,2019-02-02 05:48,,304604000,,33.01089819829473,-78.360605264652,12.68122590284973,238.1698130438944,237.8958566606026,,,,,,,,,,
349,349,2019-02-02 05:49:00.999999,2019-02-02 05:49,1618587.0,304604000,2019-02-02 05:49:20.000000,33.00892,-78.36449,12.7,238.3,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
350,350,2019-02-02 05:50:01.000000,2019-02-02 05:50,,304604000,,33.00689819713813,-78.36848004683216,12.73241041641966,238.4461232185205,238.0388428629544,,,,,,,,,,
351,351,2019-02-02 05:51:01.000000,2019-02-02 05:51,,304604000,,33.00479146028721,-78.3726384980412,12.74581832825399,238.6107993883897,238.0296083689615,,,,,,,,,,
352,352,2019-02-02 05:52:01.000000,2019-02-02 05:52,1629140.0,304604000,2019-02-02 05:52:50.000000,33.00255,-78.37704000000001,12.7,238.8,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
353,353,2019-02-02 05:53:00.999999,2019-02-02 05:53,1644231.0,304604000,2019-02-02 05:53:59.000000,33.00043,-78.38118,12.6,239.1,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
354,354,2019-02-02 05:54:00.999999,2019-02-02 05:54,,304604000,,32.99935020423641,-78.38331453664377,12.57853680903996,239.6504560715489,238.0852690312261,,,,,,,,,,
355,355,2019-02-02 05:55:01.000000,2019-02-02 05:55,1648702.0,304604000,2019-02-02 05:55:10.000000,32.99829,-78.38543,12.6,239.6,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
356,356,2019-02-02 05:56:01.000000,2019-02-02 05:56,1660781.0,304604000,2019-02-02 05:56:20.999999,32.99616,-78.38965,12.6,238.9,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
357,357,2019-02-02 05:57:01.000000,2019-02-02 05:57,1656632.0,304604000,2019-02-02 05:57:40.000000,32.99378,-78.39441,12.6,239.8,239.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
358,358,2019-02-02 05:58:01.000000,2019-02-02 05:58,1664688.0,304604000,2019-02-02 05:58:49.000000,32.99171,-78.39854,12.6,239.4,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
359,359,2019-02-02 05:59:01.000000,2019-02-02 05:59,1669004.0,304604000,2019-02-02 05:59:59.000000,32.98965,-78.40265,12.6,239.1,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
360,360,2019-02-02 06:00:01.000000,2019-02-02 06:00,1673199.0,304604000,2019-02-02 06:00:10.000000,32.9893,-78.40337,12.6,239.5,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
361,361,2019-02-02 06:01:01.000000,2019-02-02 06:01,1679784.0,304604000,2019-02-02 06:01:39.000000,32.98665,-78.40873,12.6,239.8,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
362,362,2019-02-02 06:02:01.000000,2019-02-02 06:02,1684441.0,304604000,2019-02-02 06:02:50.000000,32.98455,-78.41295,12.5,239.5,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
363,363,2019-02-02 06:03:01.000000,2019-02-02 06:03,1689343.0,304604000,2019-02-02 06:03:59.000000,32.98252,-78.41708,12.5,240.1,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
364,364,2019-02-02 06:04:01.000000,2019-02-02 06:04,,304604000,,32.9814688217301,-78.41926099489051,12.50658912700966,240.94171426458,237.9995451372208,,,,,,,,,,
365,365,2019-02-02 06:05:01.000001,2019-02-02 06:05,1714823.0,304604000,2019-02-02 06:05:09.000000,32.98046,-78.42133000000001,12.5,240.8,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
366,366,2019-02-02 06:06:01.000000,2019-02-02 06:06,1703246.0,304604000,2019-02-02 06:06:19.000000,32.97844,-78.42541,12.5,239.8,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
367,367,2019-02-02 06:07:01.000000,2019-02-02 06:07,1709790.0,304604000,2019-02-02 06:07:30.000001,32.97635,-78.42971,12.5,240.7,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
368,368,2019-02-02 06:08:01.000000,2019-02-02 06:08,1718081.0,304604000,2019-02-02 06:08:38.999999,32.97436,-78.43379,12.5,239.7,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
369,369,2019-02-02 06:09:01.000001,2019-02-02 06:09,1723290.0,304604000,2019-02-02 06:09:49.000000,32.97233,-78.43796999999999,12.5,239.7,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
370,370,2019-02-02 06:10:01.000000,2019-02-02 06:10,1729422.0,304604000,2019-02-02 06:10:59.000001,32.97028,-78.44214000000001,12.5,240.3,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
371,371,2019-02-02 06:11:01.000000,2019-02-02 06:11,,304604000,,32.96923794708298,-78.4441707665001,12.49395898371187,236.1123297182257,234.7064443164209,,,,,,,,,,
372,372,2019-02-02 06:12:01.000000,2019-02-02 06:12,1732867.0,304604000,2019-02-02 06:12:10.000000,32.96803,-78.44628,12.5,233.7,233.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
373,373,2019-02-02 06:13:01.000000,2019-02-02 06:13,1741436.0,304604000,2019-02-02 06:13:30.000000,32.96547,-78.45081,12.5,237.5,236.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
374,374,2019-02-02 06:14:00.999999,2019-02-02 06:14,1765534.0,304604000,2019-02-02 06:14:49.000000,32.96294,-78.45537,12.4,236.2,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
375,375,2019-02-02 06:15:01.000000,2019-02-02 06:15,,304604000,,32.96175181731908,-78.45747688418972,12.37553683078419,235.9624574329286,234.5399716135605,,,,,,,,,,
376,376,2019-02-02 06:16:01.000000,2019-02-02 06:16,1749686.0,304604000,2019-02-02 06:16:00.000000,32.96065,-78.45940999999999,12.4,236.7,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
377,377,2019-02-02 06:17:01.000000,2019-02-02 06:17,1759702.0,304604000,2019-02-02 06:17:10.000001,32.95841,-78.46341,12.4,236.3,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
378,378,2019-02-02 06:18:00.999999,2019-02-02 06:18,1765208.0,304604000,2019-02-02 06:18:21.000000,32.95613,-78.46744,12.4,236.4,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
379,379,2019-02-02 06:19:01.000000,2019-02-02 06:19,1764955.0,304604000,2019-02-02 06:19:29.000000,32.95393,-78.47131,12.4,236.2,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
380,380,2019-02-02 06:20:01.000000,2019-02-02 06:20,1778625.0,304604000,2019-02-02 06:20:49.000000,32.95131,-78.47589,12.4,235.9,235.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
381,381,2019-02-02 06:21:01.000000,2019-02-02 06:21,,304604000,,32.94971408019497,-78.47879203304777,12.40042179830159,238.2947986493207,236.9285312367968,,,,,,,,,,
382,382,2019-02-02 06:22:01.000000,2019-02-02 06:22,1781198.0,304604000,2019-02-02 06:22:29.000000,32.94823,-78.48170999999999,12.4,240.3,239.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
383,383,2019-02-02 06:23:01.000000,2019-02-02 06:23,1799293.0,304604000,2019-02-02 06:23:49.999999,32.94584,-78.48642,12.4,239.2,239.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
384,384,2019-02-02 06:24:01.000000,2019-02-02 06:24,1798509.0,304604000,2019-02-02 06:24:59.000000,32.94378,-78.49049000000001,12.4,238.9,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
385,385,2019-02-02 06:25:01.000001,2019-02-02 06:25,,304604000,,32.94218060114018,-78.49360730932396,12.37728986553721,238.8720285819142,238.545890143602,,,,,,,,,,
386,386,2019-02-02 06:26:01.000000,2019-02-02 06:26,1800281.0,304604000,2019-02-02 06:26:50.000000,32.94043,-78.49701,12.4,238.8,239.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
387,387,2019-02-02 06:27:01.000000,2019-02-02 06:27,1812180.0,304604000,2019-02-02 06:27:59.000000,32.93838,-78.50104,12.5,238.9,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
388,388,2019-02-02 06:28:01.000000,2019-02-02 06:28,,304604000,,32.93733740792395,-78.50310740711112,12.52270035939924,239.3040592397001,238.4898482739653,,,,,,,,,,
389,389,2019-02-02 06:29:01.000001,2019-02-02 06:29,1815346.0,304604000,2019-02-02 06:29:09.000000,32.93628,-78.50516999999999,12.5,239.2,239.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
390,390,2019-02-02 06:30:01.000000,2019-02-02 06:30,1820975.0,304604000,2019-02-02 06:30:19.000000,32.93413,-78.50935,12.5,238.4,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
391,391,2019-02-02 06:31:01.000000,2019-02-02 06:31,1830723.0,304604000,2019-02-02 06:31:29.000000,32.93206,-78.51347,12.5,238.8,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
392,392,2019-02-02 06:32:01.000000,2019-02-02 06:32,1828744.0,304604000,2019-02-02 06:32:30.000001,32.93023,-78.51705,12.5,238.7,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
393,393,2019-02-02 06:33:01.000000,2019-02-02 06:33,1837769.0,304604000,2019-02-02 06:33:38.999999,32.92817,-78.52108,12.5,239.0,239.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
394,394,2019-02-02 06:34:00.999999,2019-02-02 06:34,1842907.0,304604000,2019-02-02 06:34:50.000001,32.92603,-78.52531,12.5,239.5,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
395,395,2019-02-02 06:35:01.000000,2019-02-02 06:35,,304604000,,32.92496927714819,-78.52738216090314,12.50046585471813,239.2446360239499,237.8946227179942,,,,,,,,,,
396,396,2019-02-02 06:36:01.000000,2019-02-02 06:36,1861682.0,304604000,2019-02-02 06:36:00.000000,32.92392,-78.52945,12.5,239.1,238.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
397,397,2019-02-02 06:37:01.000000,2019-02-02 06:37,1854176.0,304604000,2019-02-02 06:37:11.000000,32.92182,-78.53362,12.5,239.7,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
398,398,2019-02-02 06:38:00.999999,2019-02-02 06:38,,304604000,,32.91983916796042,-78.53738123832169,12.50898270373338,239.3748612129637,236.3845241589086,,,,,,,,,,
399,399,2019-02-02 06:39:00.999999,2019-02-02 06:39,,304604000,,32.91814760554031,-78.54044664395614,12.51495972596447,238.25395408743,236.2185484884259,,,,,,,,,,
400,400,2019-02-02 06:40:01.000000,2019-02-02 06:40,1855890.0,304604000,2019-02-02 06:40:00.000000,32.9165,-78.54343,12.5,237.1,236.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
401,401,2019-02-02 06:41:01.000000,2019-02-02 06:41,,304604000,,32.91468112018275,-78.54683636356631,12.45542469373925,236.4880510779288,235.37465060354,,,,,,,,,,
402,402,2019-02-02 06:42:01.000000,2019-02-02 06:42,,304604000,,32.91259606126348,-78.55073588783438,12.40956391345185,236.2424824510873,234.5796518028011,,,,,,,,,,
403,403,2019-02-02 06:43:01.000000,2019-02-02 06:43,1869668.0,304604000,2019-02-02 06:43:20.000000,32.91018,-78.55509,12.4,236.0,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
404,404,2019-02-02 06:44:01.000000,2019-02-02 06:44,,304604000,,32.90750991596615,-78.55967541515808,12.44680377711444,235.5509199617933,233.8923512227185,,,,,,,,,,
405,405,2019-02-02 06:45:01.000000,2019-02-02 06:45,1876652.0,304604000,2019-02-02 06:45:49.000000,32.90523,-78.56353,12.5,235.3,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
406,406,2019-02-02 06:46:01.000000,2019-02-02 06:46,,304604000,,32.90378691489474,-78.5660282469791,12.51014906480781,235.5398440864809,234.0227746317674,,,,,,,,,,
407,407,2019-02-02 06:47:01.000000,2019-02-02 06:47,1894481.0,304604000,2019-02-02 06:47:18.999999,32.90227,-78.56863,12.5,235.5,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
408,408,2019-02-02 06:48:01.000000,2019-02-02 06:48,1899848.0,304604000,2019-02-02 06:48:29.000000,32.89992,-78.57257,12.5,235.0,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
409,409,2019-02-02 06:49:01.000000,2019-02-02 06:49,1906909.0,304604000,2019-02-02 06:49:38.999999,32.89761,-78.57656,12.5,235.9,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
410,410,2019-02-02 06:50:01.000001,2019-02-02 06:50,,304604000,,32.89547202747412,-78.58029160997864,12.49125042635276,236.1785076054859,234.2089288711973,,,,,,,,,,
411,411,2019-02-02 06:51:01.000000,2019-02-02 06:51,1911297.0,304604000,2019-02-02 06:51:39.000000,32.89367,-78.58341999999999,12.5,235.6,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
412,412,2019-02-02 06:52:01.000000,2019-02-02 06:52,,304604000,,32.89228196564859,-78.58579821315979,12.54739833093462,234.9212658857729,233.1477342649988,,,,,,,,,,
413,413,2019-02-02 06:53:01.000000,2019-02-02 06:53,1920364.0,304604000,2019-02-02 06:53:10.000000,32.89068,-78.58856999999999,12.6,235.7,234.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
414,414,2019-02-02 06:54:01.000001,2019-02-02 06:54,1923139.0,304604000,2019-02-02 06:54:19.000000,32.88842,-78.59262,12.6,238.0,237.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
415,415,2019-02-02 06:55:01.000000,2019-02-02 06:55,1926028.0,304604000,2019-02-02 06:55:30.000000,32.88628,-78.59673000000001,12.5,237.6,236.0,HANSE GATE,IMO9283540,V2CF1,70.0,0.0,185.0,23.0,9.8,,A
416,416,2019-02-02 06:56:01.000000,2019-02-02 06:56,,304604000,,32.88448739590686,-78.60017083743313,12.4184796369467,237.3562559033712,235.0494629687701,,,,,,,,,,
417,417,2019-02-02 06:57:01.000000,2019-02-02 06:57,,304604000,,32.88291258011065,-78.60313221795013,12.38152375327188,237.8401429538444,235.1625621637221,,,,,,,,,,
